Serial No.	Week No.	Sample ID	Sample type	Species (English)	Age	Sex	EURING code	Location	Bird ring number	Location type	Collection date	Arrival date	Pool ID	Indiv. ID	Alliquote date	Taqman date	MA	MA-Ct	H5	H5-Ct	H7	H7-Ct	Virus isolation	E1	E2	Virus pathotype	HA subtype	NA subtype	Remarks	LAT-Y	LONG-X	Health
GEORGIA2010_00312	8	217-502	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2009/12/15	2010/02/18	1586		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00313	8	217-503	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2009/12/15	2010/02/18	1587		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00314	8	217-504	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2009/12/15	2010/02/18	1587		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00315	8	217-505	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2009/12/15	2010/02/18	1587		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00316	8	217-506	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1587		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00317	8	217-507	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1587		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00318	8	217-508	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1588		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00319	8	217-509	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1588		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00320	8	217-510	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1588		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00321	8	217-511	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1588		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00322	8	217-512	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1588		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00323	8	217-513	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1589		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00324	8	217-514	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1589		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00325	8	217-515	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1589		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00326	8	217-516	cloacal swab	Hooded Crow	A		15673	kazbegi brewery		area not under restriction	2010/01/11	2010/02/18	1589		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00327	8	217-517	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1589		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00328	8	217-518	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1590		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00329	8	217-519	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1590		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00330	8	217-520	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1590		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00331	8	217-521	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1590		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00332	8	217-522	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1590		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00333	8	217-523	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1591		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00334	8	217-524	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1591		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00335	8	217-525	cloacal swab	Mallard	A	F	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1591		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00336	8	217-526	cloacal swab	Mallard	A	M	Ø186Ø	Hunting shop 1		area not under restriction	2010/01/19	2010/02/18	1591		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.1761	41.7500	live without clinical signs
GEORGIA2010_00337	8	217-558	cloacal swab	Common Coot	A		Ø429Ø	lagodekhi		area not under restriction	2010/01/16	2010/02/18	1591		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00338	8	217-561	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	lagodekhi		area not under restriction	2010/01/16	2010/02/18	1593		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00339	8	217-566	cloacal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1593		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00340	8	217-567	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1593		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00341	8	217-568	cloacal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1593		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00342	8	217-569	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1593		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00343	8	217-570	cloacal swab	Mallard	A	F	Ø186Ø	natanebi		area not under restriction	2010/01/21	2010/02/18	1594		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00344	8	217-571	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	natanebi		area not under restriction	2010/01/21	2010/02/18	1594		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00345	8	217-572	cloacal swab	Mallard	A	M	Ø186Ø	natanebi		area not under restriction	2010/01/21	2010/02/18	1594		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00346	8	217-573	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	natanebi		area not under restriction	2010/01/21	2010/02/18	1594		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00347	8	217-574	cloacal swab	Mallard	A	F	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1594		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00348	8	217-575	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1595	1791	2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00349	8	217-576	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-02-21	2010/02/18	1595	1792	2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00350	8	217-577	tracheal or oropharyngeal swab	Common Coot	A	M	Ø429Ø	natanebi		area not under restriction	2010/01/21	2010/02/18	1595	1794	2010/02/22	2010-02-22	p	24.69	n		n		positive	0	1	LPAI	H6	N2		041.7741	41.9033	live without clinical signs
GEORGIA2010_00351	8	217-578	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1595	1795	2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00352	8	217-579	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1595	1796	2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00353	8	217-580	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1596		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00354	8	217-581	cloacal swab	Mallard	A	F	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1596		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00355	8	217-582	cloacal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1596		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00356	8	217-583	cloacal swab	Common Coot	A		Ø429Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1596		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00357	8	217-584	tracheal or oropharyngeal swab	Greylag Goose	A	F	Ø161Ø	Natanebi		area not under restriction	2010-01-21	2010/02/18	1596		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00358	8	217-585	cloacal swab	Mallard	A	M	Ø186Ø	Natanebi		area not under restriction	2010-02-21	2010/02/18	1597		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00359	8	217-586	tracheal or oropharyngeal swab	Mallard	A	F	Ø186Ø	paliastomi lake		area not under restriction		2010/02/18	1597		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_00360	8	217-587	tracheal or oropharyngeal swab	Mallard	A	M	Ø186Ø	paliastomi lake		area not under restriction		2010/02/18	1597		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_00361	8	217-588	cloacal swab	Mallard	A	M	Ø186Ø	paliastomi lake		area not under restriction		2010/02/18	1597		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		042.2247	41.9194	live without clinical signs
GEORGIA2010_00362	8	217-589	cloacal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1597		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00363	8	217-590	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1598		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00364	8	217-591	cloacal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1598		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00365	8	217-592	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1598		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00366	8	217-593	cloacal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1598		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00367	8	217-595	cloacal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1598		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00368	8	217-596	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1599		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00369	8	217-597	cloacal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1599		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
GEORGIA2010_00370	8	217-598	tracheal or oropharyngeal swab	Common Coot	A		Ø429Ø	Lagodekhi		area not under restriction	2010-01-30	2010/02/18	1599		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6589	46.1908	live without clinical signs
